::1 - - [08/Jun/2021:10:19:50 +0100] "GET /wp-admin/index.php HTTP/1.1" 200 69533
::1 - - [08/Jun/2021:10:19:51 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 16
::1 - - [08/Jun/2021:10:19:51 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 16
::1 - - [08/Jun/2021:10:19:51 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 92
::1 - - [08/Jun/2021:10:19:55 +0100] "GET /wp-admin/edit.php?post_type=page HTTP/1.1" 200 52169
::1 - - [08/Jun/2021:10:19:55 +0100] "GET /wp-admin/js/inline-edit-post.min.js?ver=5.7.2 HTTP/1.1" 200 7443
::1 - - [08/Jun/2021:10:19:55 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [08/Jun/2021:10:20:01 +0100] "GET /wp-admin/edit.php?s=&post_status=all&post_type=page&_wpnonce=bc5400f2a7&_wp_http_referer=%2Fwp-admin%2Fedit.php%3Fpost_type%3Dpage&action=trash&m=0&paged=1&post%5B%5D=3&post%5B%5D=2&action2=trash HTTP/1.1" 302 -
::1 - - [08/Jun/2021:10:20:01 +0100] "GET /wp-admin/edit.php?post_type=page&paged=1&trashed=2&ids=3%2C2&locked=0 HTTP/1.1" 200 36922
::1 - - [08/Jun/2021:10:20:01 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-admin/post-new.php?post_type=page HTTP/1.1" 200 318281
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16 HTTP/1.1" 200 11256
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils,moxiejs,plupload&ver=5.7.2 HTTP/1.1" 200 205861
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,buttons,media-views,editor-buttons,wp-components,wp-block-editor,wp-nux,wp-editor,wp-block-library,wp-block-&load%5Bchunk_1%5D=library-theme,wp-edit-blocks,wp-edit-post,wp-format-library,wp-block-directory,common,forms,admin-menu,dashboard,list-tables,edi&load%5Bchunk_2%5D=t,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon,l10n,wp-auth-check&ver=5.7.2 HTTP/1.1" 200 842174
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/vendor/react.min.js?ver=16.13.1 HTTP/1.1" 200 12463
::1 - - [08/Jun/2021:10:20:05 +0100] "GET /wp-includes/js/dist/autop.min.js?ver=31f0fb8bb0841ffcfb23a7c3703eb382 HTTP/1.1" 200 7829
